eventKey,kind,count,eventTypes,scenes,first_ts,last_ts,example_id,example_src
DialogueNodeEvent:18:102,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:18:37.7220000Z,2026-08-31T23:18:37.7220000Z,6a960bcd485cab4c953dadc1,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:103,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:18:40.2890000Z,2026-08-31T23:18:40.2890000Z,6a960bd0485cab4c953dadd3,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:105,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:18:40.9410000Z,2026-08-31T23:18:40.9410000Z,6a960bd0485cab4c953dadd9,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:109,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:19:03.3510000Z,2026-08-31T23:19:03.3510000Z,6a960be7485cab4c953dae2b,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:110,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:19:06.2690000Z,2026-08-31T23:19:06.2690000Z,6a960bea485cab4c953dae37,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:112,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:19:10.1040000Z,2026-08-31T23:19:10.1040000Z,6a960bed485cab4c953dae3f,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:113,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:19:25.8950000Z,2026-08-31T23:19:25.8950000Z,6a960bfd485cab4c953dae71,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:114,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:19:28.0790000Z,2026-08-31T23:19:28.0790000Z,6a960bff485cab4c953dae87,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:116,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:19:35.9740000Z,2026-08-31T23:19:35.9740000Z,6a960c07485cab4c953daec5,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:117,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:19:40.5190000Z,2026-08-31T23:19:40.5190000Z,6a960c0c485cab4c953daef5,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:118,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:22:08.8550000Z,2026-08-31T23:22:08.8550000Z,6a960ca0485cab4c953db02d,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:120,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:28:27.9530000Z,2026-08-31T23:28:27.9530000Z,6a960e1b485cab4c953db573,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:121,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:28:30.4040000Z,2026-08-31T23:28:30.4040000Z,6a960e1e485cab4c953db575,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:122,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:28:31.8880000Z,2026-08-31T23:28:31.8880000Z,6a960e1f485cab4c953db577,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:124,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:28:32.5880000Z,2026-08-31T23:28:32.5880000Z,6a960e20485cab4c953db579,wenyi083126-1.stratalog.logdata.json
DialogueNodeEvent:18:125,dialogue,1,DialogueEvent,Unit 2 Prod (Refactor),2026-08-31T23:28:32.9880000Z,2026-08-31T23:28:32.9880000Z,6a960e20485cab4c953db57b,wenyi083126-1.stratalog.logdata.json
